"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190900","123.0000000000ADA","0.00234807BTC","0.1230000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","9.0000000000ADA","0.00017217BTC","0.0090000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","2315.0000000000ADA","0.04428595BTC","2.3150000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","6.0000000000ADA","0.00011478BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","25.0000000000ADA","0.00047850BTC","0.0250000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","29.0000000000ADA","0.00055448BTC","0.0290000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","6174.0000000000ADA","0.11810862BTC","6.1740000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190900","20000.0000000000ADA","0.38180000BTC","20.0000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","73.0000000000ADA","0.00139649BTC","0.0730000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","579.0000000000ADA","0.01107627BTC","0.5790000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","80.0000000000ADA","0.00153040BTC","0.0800000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","1071.0000000000ADA","0.02046681BTC","1.0710000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","10.0000000000ADA","0.00019120BTC","0.0100000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","5500.0000000000ADA","0.10516000BTC","5.5000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","1157.0000000000ADA","0.02211027BTC","1.1570000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","1663.0000000000ADA","0.03177993BTC","1.6630000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","76.0000000000ADA","0.00145464BTC","0.0760000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","95.0000000000ADA","0.00181830BTC","0.0950000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","6.0000000000ADA","0.00011472BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190800","20000.0000000000ADA","0.38160000BTC","20.0000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","3460.0000000000ADA","0.06618980BTC","3.4600000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","112.0000000000ADA","0.00214368BTC","0.1120000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190900","4498.0000000000ADA","0.08586682BTC","4.4980000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","9.0000000000ADA","0.00017190BTC","0.0090000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","49.0000000000ADA","0.00093688BTC","0.0490000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","4579.0000000000ADA","0.08764206BTC","4.5790000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190900","3900.0000000000ADA","0.07445100BTC","3.9000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","400.0000000000ADA","0.00764000BTC","0.4000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","3001.0000000000ADA","0.05737912BTC","3.0010000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","6.0000000000ADA","0.00011484BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","4720.0000000000ADA","0.09019920BTC","4.7200000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","200.0000000000ADA","0.00382200BTC","0.2000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","400.0000000000ADA","0.00764400BTC","0.4000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","5500.0000000000ADA","0.10505000BTC","5.5000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","400.0000000000ADA","0.00764800BTC","0.4000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","6.0000000000ADA","0.00011460BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190800","2200.0000000000ADA","0.04197600BTC","2.2000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","6.0000000000ADA","0.00011472BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","11000.0000000000ADA","0.21021000BTC","11.0000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","88.0000000000ADA","0.00168168BTC","0.0880000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","1579.0000000000ADA","0.03017469BTC","1.5790000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","1118.0000000000ADA","0.02135380BTC","1.1180000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190800","2228.0000000000ADA","0.04251024BTC","2.2280000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","400.0000000000ADA","0.00765600BTC","0.4000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","11096.0000000000ADA","0.21226648BTC","11.0960000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","100.0000000000ADA","0.00191200BTC","0.1000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","44.0000000000ADA","0.00084172BTC","0.0440000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","6.0000000000ADA","0.00011466BTC","0.0060000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","400.0000000000ADA","0.00765200BTC","0.4000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","3329.0000000000ADA","0.06361719BTC","3.3290000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","100.0000000000ADA","0.00191000BTC","0.1000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","9414.0000000000ADA","0.17999568BTC","9.4140000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","10.0000000000ADA","0.00019120BTC","0.0100000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","1682.0000000000ADA","0.03215984BTC","1.6820000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","112.0000000000ADA","0.00214144BTC","0.1120000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000190800","102.0000000000ADA","0.00194616BTC","0.1020000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","5500.0000000000ADA","0.10510500BTC","5.5000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191300","100.0000000000ADA","0.00191300BTC","0.1000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191400","6174.0000000000ADA","0.11817036BTC","6.1740000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191100","5100.0000000000ADA","0.09746100BTC","5.1000000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191000","1358.0000000000ADA","0.02593780BTC","1.3580000000ADA"
"2021-02-13 15:46:54","ADABTC","BUY","0.0000191200","6174.0000000000ADA","0.11804688BTC","6.1740000000ADA"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","40121.0000000000ALGO","1.32479542BTC","32.0968000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","335.0000000000ALGO","0.01106170BTC","0.2680000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","28248.0000000000ALGO","0.93274896BTC","22.5984000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","300.0000000000ALGO","0.00990600BTC","0.2400000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","21538.0000000000ALGO","0.71118476BTC","17.2304000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","40169.0000000000ALGO","1.32638038BTC","32.1352000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","9441.0000000000ALGO","0.31174182BTC","7.5528000000ALGO"
"2021-02-13 15:31:19","ALGOBTC","BUY","0.0000330200","10931.0000000000ALGO","0.36094162BTC","8.7448000000ALGO"
"2021-02-13 15:31:18","ALGOBTC","BUY","0.0000330200","339.0000000000ALGO","0.01119378BTC","0.2712000000ALGO"
"2021-02-13 15:31:06","ALGOBTC","BUY","0.0000330200","1.0000000000ALGO","0.00003302BTC","0.0008000000ALGO"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004535000","12.9300000000ATOM","0.00586376BTC","0.0000058600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004526000","0.2400000000ATOM","0.00010862BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5300000000ATOM","0.00069447BTC","0.0000006900BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","0.2400000000ATOM","0.00010855BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","1.2600000000ATOM","0.00056990BTC","0.0000005700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004566000","217.0000000000ATOM","0.09908220BTC","0.0000990800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004545000","1.8200000000ATOM","0.00082719BTC","0.0000008300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004545000","0.2300000000ATOM","0.00010454BTC","0.0000001000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","0.3600000000ATOM","0.00016283BTC","0.0000001600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004552000","116.0000000000ATOM","0.05280320BTC","0.0000528000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004544000","0.2700000000ATOM","0.00012269BTC","0.0000001200BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004549000","0.6000000000ATOM","0.00027294BTC","0.0000002700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004536000","0.2300000000ATOM","0.00010433BTC","0.0000001000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004533000","0.2300000000ATOM","0.00010426BTC","0.0000001000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004521000","177.0200000000ATOM","0.08003074BTC","0.0000800300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004540000","0.3600000000ATOM","0.00016344BTC","0.0000001600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004538000","0.5000000000ATOM","0.00022690BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004560000","3.5000000000ATOM","0.00159600BTC","0.0000016000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004548000","100.0000000000ATOM","0.04548000BTC","0.0000454800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004558000","0.5000000000ATOM","0.00022790BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004573000","16.1900000000ATOM","0.00740369BTC","0.0000074000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004557000","4.5700000000ATOM","0.00208255BTC","0.0000020800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3500000000ATOM","0.00196751BTC","0.0000019700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004531000","1.0900000000ATOM","0.00049388BTC","0.0000004900BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004526000","0.3400000000ATOM","0.00015388BTC","0.0000001500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","2.0000000000ATOM","0.00090680BTC","0.0000009100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","1.8300000000ATOM","0.00082972BTC","0.0000008300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004564000","23.8800000000ATOM","0.01089883BTC","0.0000109000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","0.5000000000ATOM","0.00022670BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004540000","0.3300000000ATOM","0.00014982BTC","0.0000001500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004564000","137.4600000000ATOM","0.06273674BTC","0.0000627400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004527000","0.8800000000ATOM","0.00039838BTC","0.0000004000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004545000","1000.0000000000ATOM","0.45450000BTC","0.0004545000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","200.0000000000ATOM","0.09068000BTC","0.0000906800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004559000","137.4900000000ATOM","0.06268169BTC","0.0000626800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","5.6300000000ATOM","0.00255264BTC","0.0000025500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004546000","113.0000000000ATOM","0.05136980BTC","0.0000513700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004545000","1.7000000000ATOM","0.00077265BTC","0.0000007700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004526000","0.5000000000ATOM","0.00022630BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004538000","0.3500000000ATOM","0.00015883BTC","0.0000001600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004526000","0.6100000000ATOM","0.00027609BTC","0.0000002800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","13.1300000000ATOM","0.00593870BTC","0.0000059400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004533000","0.5700000000ATOM","0.00025838BTC","0.0000002600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004561000","95.5100000000ATOM","0.04356211BTC","0.0000435600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004536000","0.5300000000ATOM","0.00024041BTC","0.0000002400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004531000","6570.7000000000ATOM","2.97718417BTC","0.0029771800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004527000","185.4900000000ATOM","0.08397132BTC","0.0000839700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004547000","1.9200000000ATOM","0.00087302BTC","0.0000008700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004559000","6.2400000000ATOM","0.00284482BTC","0.0000028400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.5000000000ATOM","0.00022610BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004557000","122.0000000000ATOM","0.05559540BTC","0.0000556000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004554000","0.5000000000ATOM","0.00022770BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004557000","0.2200000000ATOM","0.00010025BTC","0.0000001000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004559000","5.1300000000ATOM","0.00233877BTC","0.0000023400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004569000","218.0000000000ATOM","0.09960420BTC","0.0000996000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004562000","137.4600000000ATOM","0.06270925BTC","0.0000627100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004525000","1.1000000000ATOM","0.00049775BTC","0.0000005000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004573000","55.4200000000ATOM","0.02534357BTC","0.0000253400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004568000","5.2800000000ATOM","0.00241190BTC","0.0000024100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004555000","0.2500000000ATOM","0.00011388BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004536000","416.6600000000ATOM","0.18899698BTC","0.0001890000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004546000","0.5000000000ATOM","0.00022730BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004533000","0.3400000000ATOM","0.00015412BTC","0.0000001500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004527000","368.8900000000ATOM","0.16699650BTC","0.0001670000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004530000","13.9000000000ATOM","0.00629670BTC","0.0000063000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004537000","0.2900000000ATOM","0.00013157BTC","0.0000001300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004539000","1.5400000000ATOM","0.00069901BTC","0.0000007000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004536000","4.4300000000ATOM","0.00200945BTC","0.0000020100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004567000","6.6800000000ATOM","0.00305076BTC","0.0000030500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004542000","0.5000000000ATOM","0.00022710BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004546000","9.0000000000ATOM","0.00409140BTC","0.0000040900BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004566000","15.0000000000ATOM","0.00684900BTC","0.0000068500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004545000","0.5000000000ATOM","0.00022725BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004562000","127.0000000000ATOM","0.05793740BTC","0.0000579400BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","19.7000000000ATOM","0.00890834BTC","0.0000089100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004530000","60.1100000000ATOM","0.02722983BTC","0.0000272300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004531000","4.4200000000ATOM","0.00200270BTC","0.0000020000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004543000","0.4500000000ATOM","0.00020444BTC","0.0000002000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004541000","7.9000000000ATOM","0.00358739BTC","0.0000035900BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004523000","4.3800000000ATOM","0.00198107BTC","0.0000019800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004531000","0.5500000000ATOM","0.00024921BTC","0.0000002500BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004541000","9.5200000000ATOM","0.00432303BTC","0.0000043200BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004534000","21.8300000000ATOM","0.00989772BTC","0.0000099000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.2400000000ATOM","0.00010853BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004550000","0.5000000000ATOM","0.00022750BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004530000","0.5000000000ATOM","0.00022650BTC","0.0000002300BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004535000","0.2400000000ATOM","0.00010884BTC","0.0000001100BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004533000","0.4500000000ATOM","0.00020399BTC","0.0000002000BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004522000","0.1700000000ATOM","0.00007687BTC","0.0000000800BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004557000","0.3600000000ATOM","0.00016405BTC","0.0000001600BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004528000","5.2400000000ATOM","0.00237267BTC","0.0000023700BTC"
"2021-02-13 02:02:27","ATOMBTC","SELL","0.0004551000","2.4200000000ATOM","0.00110134BTC","0.0000011000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388630000","0.1570000000ETH","0.00610149BTC","0.0000061000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388650000","0.5630000000ETH","0.02188100BTC","0.0000218800BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388610000","0.6210000000ETH","0.02413268BTC","0.0000241300BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388550000","0.6100000000ETH","0.02370155BTC","0.0000237000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388570000","1.1960000000ETH","0.04647297BTC","0.0000464700BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388680000","0.0550000000ETH","0.00213774BTC","0.0000021400BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388610000","0.3230000000ETH","0.01255210BTC","0.0000125500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388710000","1.0700000000ETH","0.04159197BTC","0.0000415900BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388540000","7.7990000000ETH","0.30302235BTC","0.0003030200BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388720000","0.2250000000ETH","0.00874620BTC","0.0000087500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388510000","0.5650000000ETH","0.02195082BTC","0.0000219500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388470000","0.8650000000ETH","0.03360266BTC","0.0000336000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388660000","0.0330000000ETH","0.00128258BTC","0.0000012800BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388500000","2.6950000000ETH","0.10470075BTC","0.0001047000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388520000","0.7280000000ETH","0.02828426BTC","0.0000282800BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388750000","16.4000000000ETH","0.63755000BTC","0.0006375500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388630000","7.4710000000ETH","0.29034547BTC","0.0002903500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388700000","3.4450000000ETH","0.13390715BTC","0.0001339100BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388650000","0.1240000000ETH","0.00481926BTC","0.0000048200BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388640000","0.5780000000ETH","0.02246339BTC","0.0000224600BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388640000","2.6970000000ETH","0.10481621BTC","0.0001048200BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388750000","1.8000000000ETH","0.06997500BTC","0.0000699800BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388610000","0.3230000000ETH","0.01255210BTC","0.0000125500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388600000","5.7410000000ETH","0.22309526BTC","0.0002231000BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388510000","3.4690000000ETH","0.13477412BTC","0.0001347700BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388550000","1.6390000000ETH","0.06368335BTC","0.0000636800BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388540000","0.5660000000ETH","0.02199136BTC","0.0000219900BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388690000","16.4000000000ETH","0.63745160BTC","0.0006374500BTC"
"2021-02-13 02:01:18","ETHBTC","SELL","0.0388690000","4.4290000000ETH","0.17215080BTC","0.0001721500BTC"
"2021-02-13 01:55:35","GRTETH","BUY","0.0013340000","934.0000000000GRT","1.24595600ETH","0.7472000000GRT"
"2021-02-13 01:55:33","GRTETH","BUY","0.0013340000","29.0000000000GRT","0.03868600ETH","0.0232000000GRT"
"2021-02-13 01:55:33","GRTETH","BUY","0.0013340000","387.0000000000GRT","0.51625800ETH","0.3096000000GRT"
"2021-02-13 01:55:33","GRTETH","BUY","0.0013340000","833.0000000000GRT","1.11122200ETH","0.6664000000GRT"
"2021-02-13 01:55:33","GRTETH","BUY","0.0013340000","411.0000000000GRT","0.54827400ETH","0.3288000000GRT"
"2021-02-13 01:55:33","GRTETH","BUY","0.0013340000","894.0000000000GRT","1.19259600ETH","0.7152000000GRT"
